MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
https://www.lighting.philips.com,,,,,,,Lighting,Light Bulbs,LED Bulbs,,568337,568337 120W Led Par38 Med 50k,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Phillips Lighting,Philips,,568337,,Lighting>Light Bulbs>LED Bulbs,"Phillips Lighting Philips, LED Bulbs, , 568337",LED BULBS,Philips  568337 LED Bulbs,Philips LED Bulbs,LED Bulbs,,,,,,,,,,,,,,,,,,,,,,,,,,,LED Bulbs,Series,,,Model,,,Number of Wash Cycles,,,Voltage Rating,,,Amperage Rating,,,Mounting Type,,,Plug Type,,,Size,,,Depth With Door Open,,,Minimum Height,,,Maximum Height,,,Sound Level,,,Material,,,Color,,,Additional Information,,,Finish,,,Flow Rate,,,Handle Type,,,Spout Type,,,Installation Holes,,,Fitting Type,,,Connection Type,,,Schedule,,,Connection Size,,,Valve Type,,,Body Material,,,End Connection,,,Material Construction,,,Diameter,,,Arbor Size,,,Grit,,,Quantity,,,Type,LED,,Thickness,,,Shank Type,,,Number of Teeth,,,Wattage,120,W,Luminous Flux,,,Color Temperature,5000,K,Base Type,,,Bulb Shape,PAR38,,Wire Gauge,,,Number of Conductors,,,Length,,,Nominal Size,,,Grade,,,Species,,,Gauge,,,Battery Platform,,,Horsepower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lighting.philips.com,,,,,,,Lighting,Light Bulbs,LED Bulbs,,565788,565788 40W Led A19 Med 27k,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Phillips Lighting,Philips,,565788,,Lighting>Light Bulbs>LED Bulbs,"Phillips Lighting Philips, LED Bulbs, , 565788",LED BULBS,Philips  565788 LED Bulbs,Philips LED Bulbs,LED Bulbs,,,,,,,,,,,,,,,,,,,,,,,,,,,LED Bulbs,Series,,,Model,,,Number of Wash Cycles,,,Voltage Rating,,,Amperage Rating,,,Mounting Type,,,Plug Type,,,Size,,,Depth With Door Open,,,Minimum Height,,,Maximum Height,,,Sound Level,,,Material,,,Color,,,Additional Information,,,Finish,,,Flow Rate,,,Handle Type,,,Spout Type,,,Installation Holes,,,Fitting Type,,,Connection Type,,,Schedule,,,Connection Size,,,Valve Type,,,Body Material,,,End Connection,,,Material Construction,,,Diameter,,,Arbor Size,,,Grit,,,Quantity,,,Type,LED,,Thickness,,,Shank Type,,,Number of Teeth,,,Wattage,40,W,Luminous Flux,,,Color Temperature,2700,K,Base Type,,,Bulb Shape,A19,,Wire Gauge,,,Number of Conductors,,,Length,,,Nominal Size,,,Grade,,,Species,,,Gauge,,,Battery Platform,,,Horsepower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lighting.philips.com,,,,,,,Lighting,Light Bulbs,LED Bulbs,,565770,565770 40W Led A19 Med 50k,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Phillips Lighting,Philips,,565770,,Lighting>Light Bulbs>LED Bulbs,"Phillips Lighting Philips, LED Bulbs, , 565770",LED BULBS,Philips  565770 LED Bulbs,Philips LED Bulbs,LED Bulbs,,,,,,,,,,,,,,,,,,,,,,,,,,,LED Bulbs,Series,,,Model,,,Number of Wash Cycles,,,Voltage Rating,,,Amperage Rating,,,Mounting Type,,,Plug Type,,,Size,,,Depth With Door Open,,,Minimum Height,,,Maximum Height,,,Sound Level,,,Material,,,Color,,,Additional Information,,,Finish,,,Flow Rate,,,Handle Type,,,Spout Type,,,Installation Holes,,,Fitting Type,,,Connection Type,,,Schedule,,,Connection Size,,,Valve Type,,,Body Material,,,End Connection,,,Material Construction,,,Diameter,,,Arbor Size,,,Grit,,,Quantity,,,Type,LED,,Thickness,,,Shank Type,,,Number of Teeth,,,Wattage,40,W,Luminous Flux,,,Color Temperature,5000,K,Base Type,,,Bulb Shape,A19,,Wire Gauge,,,Number of Conductors,,,Length,,,Nominal Size,,,Grade,,,Species,,,Gauge,,,Battery Platform,,,Horsepower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lighting.philips.com,,,,,,,Lighting,Light Bulbs,LED Bulbs,,573436,573436 60W Led A19 Med 27k 2pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Phillips Lighting,Philips,,573436,,Lighting>Light Bulbs>LED Bulbs,"Phillips Lighting Philips, LED Bulbs, , 573436",LED BULBS,Philips  573436 LED Bulbs,Philips LED Bulbs,LED Bulbs,,,,,,,,,,,,,,,,,,,,,,,,,,,LED Bulbs,Series,,,Model,,,Number of Wash Cycles,,,Voltage Rating,,,Amperage Rating,,,Mounting Type,,,Plug Type,,,Size,,,Depth With Door Open,,,Minimum Height,,,Maximum Height,,,Sound Level,,,Material,,,Color,,,Additional Information,,,Finish,,,Flow Rate,,,Handle Type,,,Spout Type,,,Installation Holes,,,Fitting Type,,,Connection Type,,,Schedule,,,Connection Size,,,Valve Type,,,Body Material,,,End Connection,,,Material Construction,,,Diameter,,,Arbor Size,,,Grit,,,Quantity,2,pk,Type,LED,,Thickness,,,Shank Type,,,Number of Teeth,,,Wattage,60,W,Luminous Flux,,,Color Temperature,2700,K,Base Type,,,Bulb Shape,A19,,Wire Gauge,,,Number of Conductors,,,Length,,,Nominal Size,,,Grade,,,Species,,,Gauge,,,Battery Platform,,,Horsepower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lighting.philips.com,,,,,,,Lighting,Light Bulbs,LED Bulbs,,576538,576538 65W Led BR30 Med 50k,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Phillips Lighting,Philips,,576538,,Lighting>Light Bulbs>LED Bulbs,"Phillips Lighting Philips, LED Bulbs, , 576538",LED BULBS,Philips  576538 LED Bulbs,Philips LED Bulbs,LED Bulbs,,,,,,,,,,,,,,,,,,,,,,,,,,,LED Bulbs,Series,,,Model,,,Number of Wash Cycles,,,Voltage Rating,,,Amperage Rating,,,Mounting Type,,,Plug Type,,,Size,,,Depth With Door Open,,,Minimum Height,,,Maximum Height,,,Sound Level,,,Material,,,Color,,,Additional Information,,,Finish,,,Flow Rate,,,Handle Type,,,Spout Type,,,Installation Holes,,,Fitting Type,,,Connection Type,,,Schedule,,,Connection Size,,,Valve Type,,,Body Material,,,End Connection,,,Material Construction,,,Diameter,,,Arbor Size,,,Grit,,,Quantity,,,Type,LED,,Thickness,,,Shank Type,,,Number of Teeth,,,Wattage,65,W,Luminous Flux,,,Color Temperature,5000,K,Base Type,,,Bulb Shape,BR30,,Wire Gauge,,,Number of Conductors,,,Length,,,Nominal Size,,,Grade,,,Species,,,Gauge,,,Battery Platform,,,Horsepower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lighting.philips.com,,,,,,,Lighting,Light Bulbs,LED Bulbs,,573451,573451 40W Led Med 27k 2pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Phillips Lighting,Philips,,573451,,Lighting>Light Bulbs>LED Bulbs,"Phillips Lighting Philips, LED Bulbs, , 573451",LED BULBS,Philips  573451 LED Bulbs,Philips LED Bulbs,LED Bulbs,,,,,,,,,,,,,,,,,,,,,,,,,,,LED Bulbs,Series,,,Model,,,Number of Wash Cycles,,,Voltage Rating,,,Amperage Rating,,,Mounting Type,,,Plug Type,,,Size,,,Depth With Door Open,,,Minimum Height,,,Maximum Height,,,Sound Level,,,Material,,,Color,,,Additional Information,,,Finish,,,Flow Rate,,,Handle Type,,,Spout Type,,,Installation Holes,,,Fitting Type,,,Connection Type,,,Schedule,,,Connection Size,,,Valve Type,,,Body Material,,,End Connection,,,Material Construction,,,Diameter,,,Arbor Size,,,Grit,,,Quantity,2,pk,Type,LED,,Thickness,,,Shank Type,,,Number of Teeth,,,Wattage,40,W,Luminous Flux,,,Color Temperature,2700,K,Base Type,,,Bulb Shape,,,Wire Gauge,,,Number of Conductors,,,Length,,,Nominal Size,,,Grade,,,Species,,,Gauge,,,Battery Platform,,,Horsepower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lighting.philips.com,,,,,,,Lighting,Light Bulbs,LED Bulbs,,586883,586883 100W Led Multi CCT 2pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Phillips Lighting,Philips,,586883,,Lighting>Light Bulbs>LED Bulbs,"Phillips Lighting Philips, LED Bulbs, , 586883",LED BULBS,Philips  586883 LED Bulbs,Philips LED Bulbs,LED Bulbs,,,,,,,,,,,,,,,,,,,,,,,,,,,LED Bulbs,Series,,,Model,,,Number of Wash Cycles,,,Voltage Rating,,,Amperage Rating,,,Mounting Type,,,Plug Type,,,Size,,,Depth With Door Open,,,Minimum Height,,,Maximum Height,,,Sound Level,,,Material,,,Color,,,Additional Information,,,Finish,,,Flow Rate,,,Handle Type,,,Spout Type,,,Installation Holes,,,Fitting Type,,,Connection Type,,,Schedule,,,Connection Size,,,Valve Type,,,Body Material,,,End Connection,,,Material Construction,,,Diameter,,,Arbor Size,,,Grit,,,Quantity,2,pk,Type,LED,,Thickness,,,Shank Type,,,Number of Teeth,,,Wattage,100,W,Luminous Flux,,,Color Temperature,,,Base Type,,,Bulb Shape,,,Wire Gauge,,,Number of Conductors,,,Length,,,Nominal Size,,,Grade,,,Species,,,Gauge,,,Battery Platform,,,Horsepower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lighting.philips.com,,,,,,,Lighting,Light Bulbs,LED Bulbs,,586859,586859 40W Led Med 27K Back Up,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Phillips Lighting,Philips,,586859,,Lighting>Light Bulbs>LED Bulbs,"Phillips Lighting Philips, LED Bulbs, , 586859",LED BULBS,Philips  586859 LED Bulbs,Philips LED Bulbs,LED Bulbs,,,,,,,,,,,,,,,,,,,,,,,,,,,LED Bulbs,Series,,,Model,,,Number of Wash Cycles,,,Voltage Rating,,,Amperage Rating,,,Mounting Type,,,Plug Type,,,Size,,,Depth With Door Open,,,Minimum Height,,,Maximum Height,,,Sound Level,,,Material,,,Color,,,Additional Information,,,Finish,,,Flow Rate,,,Handle Type,,,Spout Type,,,Installation Holes,,,Fitting Type,,,Connection Type,,,Schedule,,,Connection Size,,,Valve Type,,,Body Material,,,End Connection,,,Material Construction,,,Diameter,,,Arbor Size,,,Grit,,,Quantity,,,Type,LED,,Thickness,,,Shank Type,,,Number of Teeth,,,Wattage,40,W,Luminous Flux,,,Color Temperature,2700,K,Base Type,,,Bulb Shape,,,Wire Gauge,,,Number of Conductors,,,Length,,,Nominal Size,,,Grade,,,Species,,,Gauge,,,Battery Platform,,,Horsepower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lighting.philips.com,,,,,,,Lighting,Light Bulbs,LED Bulbs,,576488,576488 45W Led R20 Med 50k,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Phillips Lighting,Philips,,576488,,Lighting>Light Bulbs>LED Bulbs,"Phillips Lighting Philips, LED Bulbs, , 576488",LED BULBS,Philips  576488 LED Bulbs,Philips LED Bulbs,LED Bulbs,,,,,,,,,,,,,,,,,,,,,,,,,,,LED Bulbs,Series,,,Model,,,Number of Wash Cycles,,,Voltage Rating,,,Amperage Rating,,,Mounting Type,,,Plug Type,,,Size,,,Depth With Door Open,,,Minimum Height,,,Maximum Height,,,Sound Level,,,Material,,,Color,,,Additional Information,,,Finish,,,Flow Rate,,,Handle Type,,,Spout Type,,,Installation Holes,,,Fitting Type,,,Connection Type,,,Schedule,,,Connection Size,,,Valve Type,,,Body Material,,,End Connection,,,Material Construction,,,Diameter,,,Arbor Size,,,Grit,,,Quantity,,,Type,LED,,Thickness,,,Shank Type,,,Number of Teeth,,,Wattage,45,W,Luminous Flux,,,Color Temperature,5000,K,Base Type,,,Bulb Shape,R20,,Wire Gauge,,,Number of Conductors,,,Length,,,Nominal Size,,,Grade,,,Species,,,Gauge,,,Battery Platform,,,Horsepower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lighting.philips.com,,,,,,,Lighting,Light Bulbs,LED Bulbs,,575217,575217 60W Led Med 50k 2pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Phillips Lighting,Philips,,575217,,Lighting>Light Bulbs>LED Bulbs,"Phillips Lighting Philips, LED Bulbs, , 575217",LED BULBS,Philips  575217 LED Bulbs,Philips LED Bulbs,LED Bulbs,,,,,,,,,,,,,,,,,,,,,,,,,,,LED Bulbs,Series,,,Model,,,Number of Wash Cycles,,,Voltage Rating,,,Amperage Rating,,,Mounting Type,,,Plug Type,,,Size,,,Depth With Door Open,,,Minimum Height,,,Maximum Height,,,Sound Level,,,Material,,,Color,,,Additional Information,,,Finish,,,Flow Rate,,,Handle Type,,,Spout Type,,,Installation Holes,,,Fitting Type,,,Connection Type,,,Schedule,,,Connection Size,,,Valve Type,,,Body Material,,,End Connection,,,Material Construction,,,Diameter,,,Arbor Size,,,Grit,,,Quantity,2,pk,Type,LED,,Thickness,,,Shank Type,,,Number of Teeth,,,Wattage,60,W,Luminous Flux,,,Color Temperature,5000,K,Base Type,,,Bulb Shape,,,Wire Gauge,,,Number of Conductors,,,Length,,,Nominal Size,,,Grade,,,Species,,,Gauge,,,Battery Platform,,,Horsepower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lighting.philips.com,,,,,,,Lighting,Light Bulbs,LED Bulbs,,586479,586479 90W Led Med Multi CCT,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Phillips Lighting,Philips,,586479,,Lighting>Light Bulbs>LED Bulbs,"Phillips Lighting Philips, LED Bulbs, , 586479",LED BULBS,Philips  586479 LED Bulbs,Philips LED Bulbs,LED Bulbs,,,,,,,,,,,,,,,,,,,,,,,,,,,LED Bulbs,Series,,,Model,,,Number of Wash Cycles,,,Voltage Rating,,,Amperage Rating,,,Mounting Type,,,Plug Type,,,Size,,,Depth With Door Open,,,Minimum Height,,,Maximum Height,,,Sound Level,,,Material,,,Color,,,Additional Information,,,Finish,,,Flow Rate,,,Handle Type,,,Spout Type,,,Installation Holes,,,Fitting Type,,,Connection Type,,,Schedule,,,Connection Size,,,Valve Type,,,Body Material,,,End Connection,,,Material Construction,,,Diameter,,,Arbor Size,,,Grit,,,Quantity,,,Type,LED,,Thickness,,,Shank Type,,,Number of Teeth,,,Wattage,90,W,Luminous Flux,,,Color Temperature,,,Base Type,,,Bulb Shape,,,Wire Gauge,,,Number of Conductors,,,Length,,,Nominal Size,,,Grade,,,Species,,,Gauge,,,Battery Platform,,,Horsepower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lighting.philips.com,,,,,,,Lighting,Light Bulbs,LED Bulbs,,571471,571471 100W Led BR30 Med 27k,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Phillips Lighting,Philips,,571471,,Lighting>Light Bulbs>LED Bulbs,"Phillips Lighting Philips, LED Bulbs, , 571471",LED BULBS,Philips  571471 LED Bulbs,Philips LED Bulbs,LED Bulbs,,,,,,,,,,,,,,,,,,,,,,,,,,,LED Bulbs,Series,,,Model,,,Number of Wash Cycles,,,Voltage Rating,,,Amperage Rating,,,Mounting Type,,,Plug Type,,,Size,,,Depth With Door Open,,,Minimum Height,,,Maximum Height,,,Sound Level,,,Material,,,Color,,,Additional Information,,,Finish,,,Flow Rate,,,Handle Type,,,Spout Type,,,Installation Holes,,,Fitting Type,,,Connection Type,,,Schedule,,,Connection Size,,,Valve Type,,,Body Material,,,End Connection,,,Material Construction,,,Diameter,,,Arbor Size,,,Grit,,,Quantity,,,Type,LED,,Thickness,,,Shank Type,,,Number of Teeth,,,Wattage,100,W,Luminous Flux,,,Color Temperature,2700,K,Base Type,,,Bulb Shape,BR30,,Wire Gauge,,,Number of Conductors,,,Length,,,Nominal Size,,,Grade,,,Species,,,Gauge,,,Battery Platform,,,Horsepower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lighting.philips.com,,,,,,,Lighting,Light Bulbs,LED Bulbs,,570762,570762 50W Led Par16 30k 3pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Phillips Lighting,Philips,,570762,,Lighting>Light Bulbs>LED Bulbs,"Phillips Lighting Philips, LED Bulbs, , 570762",LED BULBS,Philips  570762 LED Bulbs,Philips LED Bulbs,LED Bulbs,,,,,,,,,,,,,,,,,,,,,,,,,,,LED Bulbs,Series,,,Model,,,Number of Wash Cycles,,,Voltage Rating,,,Amperage Rating,,,Mounting Type,,,Plug Type,,,Size,,,Depth With Door Open,,,Minimum Height,,,Maximum Height,,,Sound Level,,,Material,,,Color,,,Additional Information,,,Finish,,,Flow Rate,,,Handle Type,,,Spout Type,,,Installation Holes,,,Fitting Type,,,Connection Type,,,Schedule,,,Connection Size,,,Valve Type,,,Body Material,,,End Connection,,,Material Construction,,,Diameter,,,Arbor Size,,,Grit,,,Quantity,3,pk,Type,LED,,Thickness,,,Shank Type,,,Number of Teeth,,,Wattage,50,W,Luminous Flux,,,Color Temperature,3000,K,Base Type,,,Bulb Shape,,,Wire Gauge,,,Number of Conductors,,,Length,,,Nominal Size,,,Grade,,,Species,,,Gauge,,,Battery Platform,,,Horsepower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lighting.philips.com,,,,,,,Lighting,Light Bulbs,LED Bulbs,,533352,571505 150W Led Med 50k,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Phillips Lighting,Philips,,533352,,Lighting>Light Bulbs>LED Bulbs,"Phillips Lighting Philips, LED Bulbs, , 533352",LED BULBS,Philips  533352 LED Bulbs,Philips LED Bulbs,LED Bulbs,,,,,,,,,,,,,,,,,,,,,,,,,,,LED Bulbs,Series,,,Model,,,Number of Wash Cycles,,,Voltage Rating,,,Amperage Rating,,,Mounting Type,,,Plug Type,,,Size,,,Depth With Door Open,,,Minimum Height,,,Maximum Height,,,Sound Level,,,Material,,,Color,,,Additional Information,,,Finish,,,Flow Rate,,,Handle Type,,,Spout Type,,,Installation Holes,,,Fitting Type,,,Connection Type,,,Schedule,,,Connection Size,,,Valve Type,,,Body Material,,,End Connection,,,Material Construction,,,Diameter,,,Arbor Size,,,Grit,,,Quantity,,,Type,LED,,Thickness,,,Shank Type,,,Number of Teeth,,,Wattage,150,W,Luminous Flux,,,Color Temperature,5000,K,Base Type,,,Bulb Shape,,,Wire Gauge,,,Number of Conductors,,,Length,,,Nominal Size,,,Grade,,,Species,,,Gauge,,,Battery Platform,,,Horsepower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lighting.philips.com,,,,,,,Lighting,Light Bulbs,LED Bulbs,,573519,573519 100W Led A21 27k 2pk,-- Unbranded --,-- No Unilog Brand --,Philips,Phillips Lighting (5831),Phillips Lighting,Philips,,573519,,Lighting>Light Bulbs>LED Bulbs,"Phillips Lighting Philips, LED Bulbs, , 573519",LED BULBS,Philips  573519 LED Bulbs,Philips LED Bulbs,LED Bulbs,,,,,,,,,,,,,,,,,,,,,,,,,,,LED Bulbs,Series,,,Model,,,Number of Wash Cycles,,,Voltage Rating,,,Amperage Rating,,,Mounting Type,,,Plug Type,,,Size,,,Depth With Door Open,,,Minimum Height,,,Maximum Height,,,Sound Level,,,Material,,,Color,,,Additional Information,,,Finish,,,Flow Rate,,,Handle Type,,,Spout Type,,,Installation Holes,,,Fitting Type,,,Connection Type,,,Schedule,,,Connection Size,,,Valve Type,,,Body Material,,,End Connection,,,Material Construction,,,Diameter,,,Arbor Size,,,Grit,,,Quantity,2,pk,Type,LED,,Thickness,,,Shank Type,,,Number of Teeth,,,Wattage,100,W,Luminous Flux,,,Color Temperature,2700,K,Base Type,,,Bulb Shape,A21,,Wire Gauge,,,Number of Conductors,,,Length,,,Nominal Size,,,Grade,,,Species,,,Gauge,,,Battery Platform,,,Horsepower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
